fight_id,event_id,date,r_name,b_name,r_age,b_age,r_height,b_height,r_weight,b_weight,weight_class,rprev,bprev,bstreak,winner,r_win,win_method,last_round,max_round,height_diff,age_diff,r_sig_strikes_landed,r_sig_strikes_attempted,r_sig_strike_accuracy,r_total_strikes_landed,r_total_strikes_attempted,r_knockdowns,r_takedowns_landed,r_takedowns_attempted,r_takedown_accuracy,r_sub_attempts,r_head_sig_strikes,r_body_sig_strikes,r_distance_strikes,r_clinch_sig_strikes,r_ground_sig_strikes,r_control_time,b_sig_strikes_landed,b_sig_strikes_attempted,b_sig_strike_accuracy,b_total_strikes_landed,b_total_strikes_attempted,b_knockdowns,b_takedowns_landed,b_takedowns_attempted,b_takedown_accuracy,b_sub_attempts,b_head_sig_strikes,b_body_sig_strikes,b_distance_strikes,b_clinch_sig_strikes,b_ground_sig_strikes,b_control_time,sig_strike_diff,takedown_diff,knockdown_diff,control_time_diff,strike_accuracy_diff
7169,865,2018-04-24,Tony Martin,Keita Nakamura,28.0,34.0,182.0,180.0,70.0,77.0,Lightweight,8,5,1,red,1,Decision,3,3,2.0,-6.0,244.0,609.0,40.06568144499179,374.0,773.0,0.0,8.0,31.0,25.806451612903224,7.0,185.0,25.0,199.0,29.0,16.0,1791.0,138.0,360.0,38.333333333333336,239.0,483.0,1.0,10.0,18.0,55.55555555555556,3.0,105.0,26.0,109.0,7.0,22.0,830.0,106.0,-2.0,-1.0,961.0,1.7323481116584531
7190,865,2018-05-10,Frankie Edgar,Cub Swanson,36.0,34.0,167.0,172.0,65.0,65.0,Featherweight,8,8,0,red,1,Decision,3,3,-5.0,2.0,497.0,1174.0,42.33390119250426,771.0,1494.0,1.0,21.0,59.0,35.59322033898305,4.0,352.0,74.0,263.0,30.0,204.0,1786.0,722.0,1319.0,54.73843821076573,850.0,1470.0,2.0,5.0,14.0,35.714285714285715,1.0,420.0,152.0,583.0,72.0,68.0,611.0,-225.0,16.0,-1.0,1175.0,-12.404537018261472
7210,865,2018-04-22,Justin Willis,Chase Sherman,31.0,28.0,185.0,193.0,119.0,113.0,Heavyweight,2,5,0,red,1,Decision,3,3,-8.0,3.0,74.0,135.0,54.81481481481482,97.0,161.0,1.0,3.0,4.0,75.0,0.0,61.0,8.0,54.0,8.0,12.0,217.0,298.0,701.0,42.51069900142653,304.0,707.0,1.0,0.0,0.0,0.0,0.0,164.0,48.0,255.0,25.0,18.0,69.0,-224.0,3.0,0.0,148.0,12.304115813388286
7211,865,2018-04-24,Merab Dvalishvili,Ricky Simon,27.0,,167.0,170.0,61.0,61.0,Bantamweight,1,1,1,blue,0,KO/TKO,3,3,-3.0,0.0,47.0,118.0,39.83050847457627,104.0,180.0,0.0,11.0,23.0,47.82608695652174,0.0,34.0,10.0,24.0,21.0,2.0,466.0,48.0,100.0,48.0,59.0,112.0,0.0,14.0,19.0,73.68421052631578,0.0,38.0,6.0,28.0,7.0,13.0,355.0,-1.0,-3.0,0.0,111.0,-8.16949152542373
7145,866,2018-06-11,Claudia Gadelha,Carla Esparza,29.0,30.0,162.0,154.0,52.0,52.0,Strawweight,7,6,2,red,1,Decision,3,3,8.0,-1.0,355.0,831.0,42.71961492178099,511.0,1002.0,1.0,27.0,54.0,50.0,7.0,296.0,48.0,260.0,51.0,44.0,2109.0,194.0,519.0,37.37957610789981,484.0,865.0,0.0,23.0,64.0,35.9375,3.0,143.0,29.0,102.0,27.0,65.0,1340.0,161.0,4.0,1.0,769.0,5.340038813881179
7161,866,2018-06-11,Joseph Benavidez,Sergio Pettis,34.0,25.0,162.0,167.0,56.0,56.0,Flyweight,6,9,0,blue,0,Decision,3,3,-5.0,9.0,349.0,906.0,38.52097130242826,425.0,989.0,0.0,6.0,10.0,60.0,1.0,215.0,81.0,266.0,58.0,25.0,726.0,467.0,1364.0,34.23753665689149,593.0,1504.0,1.0,9.0,24.0,37.5,2.0,370.0,49.0,399.0,25.0,43.0,929.0,-118.0,-3.0,-1.0,-203.0,4.283434645536765
7170,866,2018-06-14,Alistair Overeem,Curtis Blaydes,38.0,27.0,193.0,193.0,120.0,120.0,Heavyweight,10,6,3,blue,0,KO/TKO,3,3,0.0,11.0,302.0,406.0,74.38423645320196,408.0,521.0,3.0,2.0,9.0,22.22222222222222,1.0,131.0,108.0,186.0,45.0,71.0,896.0,268.0,546.0,49.08424908424908,482.0,800.0,1.0,29.0,53.0,54.71698113207547,0.0,187.0,40.0,106.0,42.0,120.0,1151.0,34.0,-27.0,2.0,-255.0,25.299987368952884
7173,866,2018-06-11,Rashad Evans,Anthony Smith,39.0,30.0,182.0,193.0,93.0,93.0,Light Heavyweight,4,6,0,blue,0,KO/TKO,1,3,-11.0,9.0,102.0,308.0,33.116883116883116,125.0,336.0,0.0,3.0,15.0,20.0,0.0,75.0,21.0,88.0,14.0,0.0,354.0,232.0,491.0,47.25050916496945,268.0,531.0,2.0,3.0,10.0,30.0,2.0,173.0,41.0,178.0,35.0,19.0,173.0,-130.0,0.0,-2.0,181.0,-14.133626048086334
7180,866,2018-06-14,Robert Whittaker,Yoel Romero,27.0,41.0,182.0,182.0,84.0,84.0,Middleweight,9,8,1,red,1,Decision,5,5,0.0,-14.0,462.0,1076.0,42.93680297397769,562.0,1184.0,3.0,3.0,5.0,60.0,0.0,320.0,63.0,367.0,35.0,60.0,654.0,329.0,623.0,52.80898876404494,494.0,797.0,4.0,17.0,44.0,38.63636363636363,0.0,178.0,72.0,216.0,39.0,74.0,1157.0,133.0,-14.0,-1.0,-503.0,-9.872185790067249
7186,866,2018-06-11,Andrei Arlovski,Tai Tuivasa,39.0,25.0,190.0,187.0,109.0,119.0,Heavyweight,11,2,2,blue,0,Decision,3,3,3.0,14.0,345.0,710.0,48.59154929577465,488.0,869.0,2.0,5.0,15.0,33.33333333333333,0.0,197.0,87.0,248.0,82.0,15.0,920.0,60.0,87.0,68.96551724137932,61.0,88.0,1.0,0.0,2.0,0.0,0.0,46.0,11.0,40.0,18.0,2.0,82.0,285.0,5.0,1.0,838.0,-20.37396794560467
7194,866,2018-06-11,Mike Santiago,Dan Ige,29.0,27.0,177.0,170.0,65.0,65.0,Featherweight,3,2,0,blue,0,KO/TKO,1,3,7.0,2.0,97.0,196.0,49.48979591836735,154.0,260.0,1.0,5.0,10.0,50.0,2.0,59.0,19.0,42.0,39.0,16.0,451.0,89.0,234.0,38.034188034188034,100.0,250.0,1.0,5.0,19.0,26.31578947368421,3.0,60.0,9.0,73.0,4.0,12.0,234.0,8.0,0.0,0.0,217.0,11.455607884179315
7205,866,2018-06-11,Rafael Dos Anjos,Colby Covington,33.0,30.0,172.0,180.0,77.0,77.0,Welterweight,11,9,5,blue,0,Decision,5,5,-8.0,3.0,666.0,1270.0,52.44094488188976,875.0,1498.0,1.0,16.0,33.0,48.484848484848484,5.0,396.0,164.0,462.0,99.0,105.0,2392.0,318.0,775.0,41.03225806451613,808.0,1369.0,1.0,41.0,76.0,53.94736842105263,2.0,222.0,43.0,205.0,43.0,70.0,3566.0,348.0,-25.0,0.0,-1174.0,11.408686817373635
7213,866,2018-06-11,Rashad Coulter,Chris de la Rocha,36.0,39.0,180.0,193.0,111.0,113.0,Heavyweight,2,2,0,blue,0,KO/TKO,2,3,-13.0,-3.0,46.0,102.0,45.09803921568628,55.0,111.0,0.0,0.0,2.0,0.0,0.0,34.0,10.0,32.0,14.0,0.0,37.0,40.0,110.0,36.36363636363637,44.0,114.0,0.0,0.0,7.0,0.0,0.0,26.0,9.0,34.0,6.0,0.0,179.0,6.0,0.0,0.0,-142.0,8.73440285204991
7216,866,2018-06-11,Holly Holm,Megan Anderson,36.0,28.0,172.0,182.0,65.0,65.0,Featherweight,8,0,0,red,1,Decision,3,3,-10.0,8.0,406.0,1256.0,32.324840764331206,492.0,1354.0,2.0,2.0,11.0,18.181818181818183,0.0,189.0,116.0,357.0,45.0,4.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218,866,2018-06-11,Ricardo Lamas,Mirsad Bektic,36.0,27.0,172.0,172.0,65.0,65.0,Featherweight,9,6,1,blue,0,Decision,3,3,0.0,9.0,287.0,650.0,44.15384615384615,345.0,711.0,1.0,8.0,31.0,25.806451612903224,3.0,138.0,41.0,207.0,54.0,26.0,983.0,176.0,356.0,49.43820224719101,490.0,722.0,2.0,15.0,28.0,53.57142857142857,2.0,162.0,9.0,61.0,9.0,106.0,2170.0,111.0,-7.0,-1.0,-1187.0,-5.284356093344854
7219,866,2018-06-11,CM Punk,Mike Jackson,39.0,33.0,185.0,187.0,77.0,77.0,Welterweight,1,1,0,blue,0,Decision,3,3,-2.0,6.0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-50.0
7236,866,2018-06-14,Clay Guida,Charles Oliveira,36.0,28.0,170.0,177.0,65.0,70.0,Featherweight,7,10,0,blue,0,Submission,1,3,-7.0,8.0,229.0,541.0,42.329020332717185,412.0,768.0,3.0,12.0,39.0,30.76923076923077,1.0,143.0,34.0,115.0,35.0,79.0,1300.0,227.0,383.0,59.268929503916446,375.0,543.0,0.0,20.0,42.0,47.61904761904761,15.0,120.0,82.0,89.0,74.0,64.0,1044.0,2.0,-8.0,3.0,256.0,-16.93990917119926
7149,867,2018-05-15,Jacare Souza,Kelvin Gastelum,38.0,26.0,185.0,175.0,84.0,84.0,Middleweight,8,11,1,blue,0,Decision,3,3,10.0,12.0,148.0,294.0,50.34013605442177,253.0,418.0,1.0,11.0,31.0,35.483870967741936,6.0,99.0,36.0,68.0,15.0,65.0,1730.0,539.0,1216.0,44.32565789473684,710.0,1405.0,7.0,5.0,10.0,50.0,1.0,383.0,90.0,431.0,51.0,57.0,1114.0,-391.0,6.0,-6.0,616.0,6.014478159684927
7171,867,2018-05-15,Amanda Nunes,Raquel Pennington,30.0,30.0,172.0,170.0,61.0,61.0,Bantamweight,7,7,4,red,1,KO/TKO,5,5,2.0,0.0,255.0,460.0,55.434782608695656,311.0,529.0,2.0,5.0,16.0,31.25,4.0,145.0,30.0,186.0,6.0,63.0,686.0,319.0,641.0,49.765990639625585,496.0,836.0,0.0,9.0,22.0,40.909090909090914,8.0,198.0,76.0,162.0,128.0,29.0,1096.0,-64.0,-4.0,2.0,-410.0,5.668791969070071
7172,867,2018-05-15,Cezar Ferreira,Karl Roberson,33.0,28.0,185.0,185.0,84.0,84.0,Middleweight,9,2,2,red,1,Submission,1,3,0.0,5.0,167.0,381.0,43.832020997375324,355.0,586.0,0.0,18.0,29.0,62.06896551724138,3.0,79.0,47.0,125.0,4.0,38.0,1851.0,22.0,30.0,73.33333333333333,26.0,36.0,0.0,1.0,1.0,100.0,2.0,16.0,6.0,6.0,12.0,4.0,71.0,145.0,17.0,0.0,1780.0,-29.501312335958005
7174,867,2018-05-15,Thales Leites,Jack Hermansson,37.0,30.0,185.0,185.0,84.0,84.0,Middleweight,9,5,0,blue,0,KO/TKO,3,3,0.0,7.0,263.0,643.0,40.90202177293934,306.0,697.0,1.0,9.0,50.0,18.0,4.0,172.0,20.0,209.0,29.0,25.0,1346.0,168.0,316.0,53.16455696202531,228.0,379.0,0.0,3.0,10.0,30.0,0.0,104.0,24.0,81.0,30.0,57.0,488.0,95.0,6.0,1.0,858.0,-12.262535189085966
7175,867,2018-05-15,Davi Ramos,Nick Hein,31.0,34.0,172.0,167.0,70.0,70.0,Lightweight,2,5,3,red,1,Submission,1,3,5.0,-3.0,90.0,246.0,36.58536585365854,100.0,258.0,0.0,5.0,10.0,50.0,1.0,70.0,11.0,79.0,9.0,2.0,233.0,195.0,504.0,38.69047619047619,278.0,597.0,2.0,5.0,15.0,33.33333333333333,0.0,135.0,31.0,185.0,8.0,2.0,492.0,-105.0,0.0,-2.0,-259.0,-2.1051103368176527
7176,867,2018-05-12,Alberto Mina,Ramazan Emeev,36.0,31.0,182.0,177.0,77.0,84.0,Welterweight,3,1,1,blue,0,Decision,3,3,5.0,5.0,119.0,254.0,46.8503937007874,149.0,299.0,3.0,4.0,19.0,21.052631578947366,0.0,88.0,10.0,85.0,13.0,21.0,226.0,38.0,71.0,53.52112676056338,51.0,84.0,0.0,1.0,9.0,11.11111111111111,0.0,28.0,5.0,22.0,16.0,0.0,249.0,81.0,3.0,3.0,-23.0,-6.670733059775976
7182,867,2018-05-15,John Lineker,Brian Kelleher,28.0,32.0,160.0,167.0,61.0,61.0,Bantamweight,9,4,2,red,1,KO/TKO,3,3,-7.0,-4.0,540.0,1383.0,39.04555314533623,627.0,1480.0,3.0,4.0,8.0,50.0,6.0,281.0,208.0,421.0,55.0,64.0,361.0,185.0,381.0,48.55643044619423,279.0,487.0,1.0,3.0,8.0,37.5,2.0,132.0,25.0,143.0,19.0,23.0,593.0,355.0,1.0,2.0,-232.0,-9.510877300857999
7183,867,2018-05-13,Mackenzie Dern,Amanda Cooper,25.0,26.0,162.0,160.0,52.0,52.0,Strawweight,1,4,1,red,1,Submission,1,3,2.0,-1.0,70.0,143.0,48.95104895104895,76.0,149.0,0.0,1.0,6.0,16.666666666666664,1.0,39.0,14.0,43.0,19.0,8.0,359.0,117.0,264.0,44.31818181818182,246.0,433.0,0.0,3.0,7.0,42.857142857142854,4.0,101.0,14.0,68.0,5.0,44.0,706.0,-47.0,-2.0,0.0,-347.0,4.632867132867133
7188,867,2018-05-15,Warlley Alves,Sultan Aliev,27.0,34.0,180.0,182.0,77.0,77.0,Welterweight,7,2,1,red,1,KO/TKO,2,3,-2.0,-7.0,227.0,491.0,46.23217922606925,283.0,554.0,1.0,7.0,16.0,43.75,6.0,139.0,57.0,173.0,30.0,24.0,1331.0,23.0,40.0,57.49999999999999,94.0,119.0,0.0,2.0,3.0,66.66666666666666,0.0,19.0,3.0,10.0,4.0,9.0,572.0,204.0,5.0,1.0,759.0,-11.267820773930744
7196,867,2018-06-15,Elizeu Zaleski dos Santos,Sean Strickland,31.0,27.0,180.0,185.0,77.0,77.0,Welterweight,5,8,1,red,1,KO/TKO,1,3,-5.0,4.0,330.0,792.0,41.66666666666667,362.0,824.0,0.0,2.0,18.0,11.11111111111111,3.0,223.0,69.0,213.0,101.0,16.0,461.0,445.0,1269.0,35.066981875492516,535.0,1375.0,1.0,11.0,19.0,57.89473684210527,4.0,372.0,30.0,345.0,35.0,65.0,704.0,-115.0,-9.0,-1.0,-243.0,6.599684791174155
7263,867,2018-05-15,Markus Perez,James Bochnovic,28.0,29.0,185.0,193.0,84.0,84.0,Middleweight,1,1,0,red,1,Submission,1,3,-8.0,-1.0,30.0,60.0,50.0,41.0,72.0,0.0,2.0,5.0,40.0,1.0,12.0,14.0,15.0,11.0,4.0,48.0,5.0,24.0,20.833333333333336,15.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,8.0,25.0,2.0,0.0,40.0,29.166666666666664
7152,868,2018-06-05,Walt Harris,Daniel Spitz,35.0,28.0,195.0,200.0,113.0,111.0,Heavyweight,8,2,1,red,1,KO/TKO,2,3,-5.0,7.0,161.0,385.0,41.81818181818181,191.0,419.0,3.0,1.0,2.0,50.0,1.0,113.0,32.0,100.0,16.0,45.0,284.0,56.0,142.0,39.436619718309856,79.0,166.0,0.0,2.0,3.0,66.66666666666666,0.0,38.0,13.0,44.0,8.0,4.0,69.0,105.0,-1.0,3.0,215.0,2.3815620998719567
7153,868,2018-06-03,Sijara Eubanks,Lauren Murphy,33.0,35.0,162.0,170.0,56.0,56.0,Flyweight,0,5,1,red,1,Decision,3,3,-8.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,696.0,41.09195402298851,612.0,1057.0,0.0,6.0,18.0,33.33333333333333,0.0,191.0,24.0,162.0,48.0,76.0,1373.0,0.0,0.0,0.0,0.0,0.0
7154,868,2018-06-05,Jarred Brooks,Jose Torres,25.0,26.0,160.0,162.0,56.0,56.0,Flyweight,2,0,0,blue,0,KO/TKO,2,3,-2.0,-1.0,57.0,132.0,43.18181818181818,114.0,199.0,0.0,12.0,19.0,63.1578947368421,1.0,41.0,11.0,26.0,9.0,22.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7163,868,2018-06-02,Jimmie Rivera,Marlon Moraes,29.0,30.0,162.0,167.0,61.0,61.0,Bantamweight,5,3,2,blue,0,KO/TKO,1,5,-5.0,-1.0,280.0,682.0,41.05571847507331,307.0,713.0,3.0,5.0,15.0,33.33333333333333,0.0,159.0,59.0,251.0,24.0,5.0,241.0,96.0,295.0,32.54237288135593,99.0,298.0,2.0,1.0,4.0,25.0,1.0,42.0,30.0,94.0,0.0,2.0,78.0,184.0,4.0,1.0,163.0,8.513345593717382
7179,868,2018-06-03,Gian Villante,Sam Alvey,33.0,32.0,190.0,187.0,93.0,93.0,Light Heavyweight,10,14,1,blue,0,Decision,3,3,3.0,1.0,530.0,1254.0,42.26475279106858,605.0,1338.0,2.0,4.0,16.0,25.0,0.0,369.0,60.0,458.0,45.0,27.0,402.0,400.0,866.0,46.18937644341801,512.0,988.0,6.0,1.0,4.0,25.0,1.0,261.0,84.0,256.0,118.0,26.0,3685.0,130.0,3.0,-4.0,-3283.0,-3.924623652349432
7187,868,2018-06-02,Jake Ellenberger,Ben Saunders,33.0,35.0,175.0,187.0,77.0,77.0,Welterweight,8,7,0,blue,0,KO/TKO,1,3,-12.0,-2.0,138.0,384.0,35.9375,181.0,431.0,3.0,4.0,14.0,28.57142857142857,1.0,109.0,23.0,90.0,32.0,16.0,193.0,218.0,530.0,41.132075471698116,350.0,681.0,0.0,1.0,1.0,100.0,2.0,121.0,79.0,168.0,34.0,16.0,152.0,-80.0,3.0,3.0,41.0,-5.194575471698116
7222,868,2018-06-04,Johnny Eduardo,Nathaniel Wood,40.0,25.0,170.0,167.0,61.0,61.0,Bantamweight,4,0,0,blue,0,Submission,2,3,3.0,15.0,57.0,128.0,44.53125,62.0,133.0,2.0,0.0,3.0,0.0,1.0,28.0,1.0,46.0,1.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,868,2018-06-06,Desmond Green,Gleison Tibau,28.0,35.0,177.0,177.0,70.0,70.0,Lightweight,3,6,0,red,1,Decision,3,3,0.0,-7.0,137.0,296.0,46.28378378378378,169.0,333.0,0.0,5.0,10.0,50.0,0.0,82.0,24.0,113.0,21.0,3.0,222.0,119.0,323.0,36.84210526315789,176.0,391.0,0.0,13.0,27.0,48.148148148148145,1.0,86.0,14.0,80.0,28.0,11.0,713.0,18.0,-8.0,0.0,-491.0,9.441678520625892
7233,868,2018-06-02,Nik Lentz,David Teymur,34.0,29.0,172.0,175.0,70.0,70.0,Lightweight,6,4,4,blue,0,Decision,3,3,-3.0,5.0,233.0,467.0,49.892933618843685,375.0,630.0,0.0,14.0,42.0,33.33333333333333,6.0,135.0,62.0,130.0,62.0,41.0,1201.0,206.0,452.0,45.57522123893805,233.0,487.0,2.0,4.0,12.0,33.33333333333333,0.0,87.0,43.0,180.0,21.0,5.0,124.0,27.0,10.0,-2.0,1077.0,4.317712379905636
7234,868,2018-06-03,Belal Muhammad,Chance Rencountre,30.0,31.0,180.0,187.0,77.0,77.0,Welterweight,6,0,0,red,1,Decision,3,3,-7.0,-1.0,350.0,841.0,41.61712247324614,570.0,1113.0,0.0,12.0,34.0,35.294117647058826,0.0,253.0,35.0,300.0,18.0,32.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7155,869,2018-05-21,Vicente Luque,Chad Laprise,26.0,32.0,180.0,177.0,77.0,77.0,Welterweight,7,8,3,red,1,KO/TKO,1,3,3.0,-6.0,170.0,337.0,50.445103857566764,238.0,412.0,3.0,6.0,12.0,50.0,4.0,101.0,30.0,132.0,11.0,27.0,835.0,389.0,913.0,42.606790799561885,439.0,971.0,2.0,6.0,10.0,60.0,0.0,231.0,86.0,332.0,24.0,33.0,671.0,-219.0,0.0,1.0,164.0,7.8383130580048785
7156,869,2018-05-21,Diego Rivas,Guido Cannetti,26.0,38.0,172.0,167.0,65.0,61.0,Featherweight,3,3,0,blue,0,Decision,3,3,5.0,-12.0,47.0,125.0,37.6,82.0,167.0,1.0,4.0,5.0,80.0,2.0,26.0,8.0,34.0,3.0,10.0,421.0,86.0,163.0,52.760736196319016,105.0,183.0,0.0,6.0,11.0,54.54545454545454,0.0,40.0,36.0,45.0,30.0,11.0,378.0,-39.0,-2.0,1.0,43.0,-15.160736196319014
7157,869,2018-05-21,Alexa Grasso,Tatiana Suarez,25.0,27.0,165.0,165.0,52.0,52.0,Strawweight,3,2,2,blue,0,Submission,1,3,0.0,-2.0,209.0,497.0,42.052313883299796,329.0,639.0,0.0,1.0,2.0,50.0,1.0,115.0,42.0,160.0,41.0,8.0,188.0,87.0,125.0,69.6,182.0,240.0,0.0,7.0,8.0,87.5,1.0,60.0,15.0,12.0,3.0,72.0,916.0,122.0,-6.0,0.0,-728.0,-27.5476861167002
7158,869,2018-05-22,Veronica Macedo,Andrea Lee,22.0,29.0,162.0,170.0,61.0,56.0,Bantamweight,1,0,0,blue,0,Decision,3,3,-8.0,-7.0,23.0,41.0,56.09756097560976,34.0,54.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,12.0,11.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,869,2018-05-21,Poliana Botelho,Syuri Kondo,29.0,29.0,172.0,162.0,52.0,52.0,Strawweight,1,1,1,red,1,KO/TKO,1,3,10.0,0.0,67.0,105.0,63.8095238095238,157.0,212.0,0.0,1.0,1.0,100.0,0.0,44.0,19.0,15.0,52.0,0.0,57.0,135.0,284.0,47.53521126760563,137.0,286.0,0.0,0.0,0.0,0.0,0.0,100.0,26.0,123.0,12.0,0.0,0.0,-68.0,1.0,0.0,57.0,16.27431254191817
7177,869,2018-05-22,Henry Briones,Frankie Saenz,37.0,38.0,172.0,167.0,61.0,61.0,Bantamweight,4,7,1,blue,0,Decision,3,3,5.0,-1.0,134.0,313.0,42.81150159744409,168.0,351.0,1.0,0.0,1.0,0.0,1.0,74.0,53.0,110.0,16.0,8.0,30.0,333.0,747.0,44.57831325301205,459.0,890.0,0.0,5.0,24.0,20.833333333333336,1.0,158.0,93.0,189.0,110.0,34.0,1150.0,-199.0,-5.0,1.0,-1120.0,-1.766811655567956
7178,869,2018-05-20,Jared Cannonier,Dominick Reyes,34.0,28.0,180.0,193.0,93.0,93.0,Light Heavyweight,6,2,2,blue,0,KO/TKO,1,3,-13.0,6.0,227.0,431.0,52.66821345707656,287.0,496.0,1.0,1.0,3.0,33.33333333333333,0.0,176.0,23.0,166.0,37.0,24.0,265.0,29.0,44.0,65.9090909090909,40.0,58.0,1.0,1.0,1.0,100.0,1.0,23.0,4.0,10.0,0.0,19.0,133.0,198.0,0.0,0.0,132.0,-13.240877452014345
7192,869,2018-05-22,Claudio Puelles,Felipe Silva,22.0,34.0,180.0,182.0,70.0,70.0,Lightweight,1,2,0,red,1,Submission,3,3,-2.0,-12.0,29.0,68.0,42.64705882352941,29.0,68.0,0.0,1.0,6.0,16.666666666666664,0.0,14.0,12.0,27.0,2.0,0.0,19.0,11.0,32.0,34.375,13.0,34.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,3.0,2.0,3.0,18.0,1.0,-1.0,16.0,8.272058823529413
7193,869,2018-05-22,Demian Maia,Kamaru Usman,40.0,31.0,185.0,182.0,77.0,77.0,Welterweight,10,7,7,blue,0,Decision,5,5,3.0,9.0,298.0,636.0,46.855345911949684,740.0,1153.0,1.0,21.0,106.0,19.81132075471698,7.0,270.0,16.0,130.0,14.0,154.0,3189.0,331.0,608.0,54.44078947368421,686.0,997.0,2.0,28.0,59.0,47.45762711864407,2.0,208.0,74.0,142.0,34.0,155.0,3321.0,-33.0,-7.0,-1.0,-132.0,-7.585443561734529
7195,869,2018-05-21,Zak Cummings,Michel Prazeres,34.0,37.0,182.0,167.0,77.0,77.0,Welterweight,7,8,6,blue,0,Decision,3,3,15.0,-3.0,200.0,650.0,30.76923076923077,262.0,721.0,2.0,5.0,11.0,45.45454545454545,5.0,134.0,34.0,151.0,30.0,19.0,751.0,289.0,609.0,47.454844006568145,418.0,757.0,1.0,28.0,72.0,38.88888888888889,6.0,192.0,52.0,210.0,33.0,46.0,1579.0,-89.0,-23.0,1.0,-828.0,-16.685613237337375
7212,869,2018-05-21,Gabriel Benitez,Humberto Bandenay,30.0,24.0,172.0,185.0,65.0,65.0,Featherweight,6,1,1,red,1,KO/TKO,1,3,-13.0,6.0,256.0,596.0,42.95302013422819,315.0,660.0,1.0,2.0,2.0,100.0,2.0,135.0,65.0,227.0,4.0,25.0,791.0,5.0,7.0,71.42857142857143,5.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,251.0,2.0,0.0,791.0,-28.47555129434324
6880,843,2017-12-08,Pearl Gonzalez,Poliana Botelho,32.0,29.0,162.0,172.0,52.0,52.0,Strawweight,1,0,0,blue,0,Decision,3,3,-10.0,3.0,37.0,112.0,33.035714285714285,43.0,118.0,0.0,2.0,3.0,66.66666666666666,1.0,28.0,2.0,34.0,2.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6847,845,2017-11-05,Ovince Saint Preux,Corey Anderson,35.0,29.0,190.0,190.0,93.0,93.0,Light Heavyweight,12,9,0,red,1,KO/TKO,3,3,0.0,6.0,313.0,760.0,41.18421052631579,406.0,864.0,1.0,9.0,22.0,40.909090909090914,4.0,216.0,69.0,225.0,41.0,47.0,961.0,506.0,1110.0,45.585585585585584,774.0,1427.0,0.0,29.0,58.0,50.0,0.0,398.0,70.0,286.0,73.0,147.0,1392.0,-193.0,-20.0,1.0,-431.0,-4.401375059269796
6904,846,2017-11-13,John Dodson,Marlon Moraes,34.0,30.0,160.0,167.0,61.0,61.0,Bantamweight,6,1,0,blue,0,Decision,3,3,-7.0,4.0,275.0,562.0,48.93238434163701,347.0,642.0,2.0,3.0,12.0,25.0,0.0,138.0,90.0,239.0,30.0,6.0,262.0,44.0,150.0,29.333333333333332,44.0,150.0,0.0,0.0,2.0,0.0,0.0,15.0,14.0,44.0,0.0,0.0,0.0,231.0,3.0,2.0,262.0,19.59905100830368
6947,848,2017-12-17,Glover Teixeira,Misha Cirkunov,38.0,31.0,187.0,190.0,93.0,93.0,Light Heavyweight,8,5,0,red,1,KO/TKO,1,3,-3.0,7.0,288.0,639.0,45.07042253521127,487.0,884.0,1.0,9.0,26.0,34.61538461538461,2.0,228.0,57.0,193.0,48.0,48.0,1471.0,117.0,223.0,52.46636771300448,205.0,334.0,0.0,9.0,16.0,56.25,3.0,92.0,21.0,74.0,24.0,19.0,473.0,171.0,0.0,1.0,998.0,-7.395945177793209
